Id,title,era,age
E616/2689,Punisher MAX: Welcome To The Bayou,Dark reign / Fear itself,Dark reign / Fear itself
E616/2690,Wolverine Origins Vol. 7: Romulus,Dark reign / Fear itself,Dark reign / Fear itself
E616/2691,Dark Reign: Sinister Spider-Man,Dark reign / Fear itself,Dark reign / Fear itself
E616/2692,Spider-Man: Red-Headed Stranger,Dark reign / Fear itself,Dark reign / Fear itself
E616/2693,Marvel Zombies Return,Dark reign / Fear itself,Dark reign / Fear itself
E616/2694,Captain America: Theater Of War,Dark reign / Fear itself,Dark reign / Fear itself
E616/2695,Guardians Of The Galaxy: War Of Kings Book 2,Dark reign / Fear itself,Dark reign / Fear itself
E616/2696,Dark Reign: Skull Kill Krew,Dark reign / Fear itself,Dark reign / Fear itself
E616/2697,Dark Reign: Young Avengers,Dark reign / Fear itself,Dark reign / Fear itself
E616/2698,Invincible Iron Man Omnibus Vol. 1,Dark reign / Fear itself,Dark reign / Fear itself
E616/2699,Invincible Iron Man Vol. 3: World’s Most Wanted Book 2,Dark reign / Fear itself,Dark reign / Fear itself
E616/2700,Punisher Vol. 2: Dead End,Dark reign / Fear itself,Dark reign / Fear itself
E616/2701,Thunderbolts: Widowmaker,Dark reign / Fear itself,Dark reign / Fear itself
E616/2702,Ms. Marvel Vol. 8: War Of The Marvels,Dark reign / Fear itself,Dark reign / Fear itself
E616/2703,X-Factor: Overtime,Dark reign / Fear itself,Dark reign / Fear itself
E616/2704,Marvel Divas,Dark reign / Fear itself,Dark reign / Fear itself
E616/2705,X-Men Forever Vol. 2: The Secret History Of The Sentinels,Dark reign / Fear itself,Dark reign / Fear itself
E616/2706,Incredible Hercules: The Mighty Thorcules,Dark reign / Fear itself,Dark reign / Fear itself
E616/2707,Thor vs. Hercules,Dark reign / Fear itself,Dark reign / Fear itself
E616/2708,Iron Man: Tales Of The Golden Avenger,Dark reign / Fear itself,Dark reign / Fear itself
E616/2709,Marvel Adventures Spider-Man Vol. 14: Thwip!,Dark reign / Fear itself,Dark reign / Fear itself
E616/2710,Marvel Adventures Spider-Man And The Avengers,Dark reign / Fear itself,Dark reign / Fear itself
E616/2711,Siege Prelude,Dark reign / Fear itself,Dark reign / Fear itself
E616/2712,"Models, Inc.",Dark reign / Fear itself,Dark reign / Fear itself
E616/2713,Marvel Adventures Iron Man / Spider-Man,Dark reign / Fear itself,Dark reign / Fear itself
E616/2714,Iron Man And The Armor Wars,Dark reign / Fear itself,Dark reign / Fear itself
E616/2715,Strange Tales,Dark reign / Fear itself,Dark reign / Fear itself
E616/2716,Thor by J. Michael Straczynski Omnibus,Dark reign / Fear itself,Dark reign / Fear itself
E616/2717,Thor Vol. 3,Dark reign / Fear itself,Dark reign / Fear itself
E616/2718,Iron Man: The End,Dark reign / Fear itself,Dark reign / Fear itself
E616/2719,Punisher Noir,Dark reign / Fear itself,Dark reign / Fear itself
E616/2720,Avengers: The Initiative Vol. 5: Dreams And Nightmares,Dark reign / Fear itself,Dark reign / Fear itself
E616/2721,Cable Vol. 3: Stranded,Dark reign / Fear itself,Dark reign / Fear itself
E616/2722,Immortal Weapons,Dark reign / Fear itself,Dark reign / Fear itself
E616/2723,Mighty Avengers Vol. 6: The Unspoken,Dark reign / Fear itself,Dark reign / Fear itself
E616/2724,Son Of Hulk: Dark Son Rising,Dark reign / Fear itself,Dark reign / Fear itself
E616/2725,Dominic Fortune: It Can Happen Here And Now,Dark reign / Fear itself,Dark reign / Fear itself
E616/2726,"Secret Warriors Vol. 2: God Of Fear, God Of War",Dark reign / Fear itself,Dark reign / Fear itself
E616/2727,Luke Cage Noir,Dark reign / Fear itself,Dark reign / Fear itself
E616/2728,Dark Reign: The List,Dark reign / Fear itself,Dark reign / Fear itself
E616/2729,Spider-Man: Return Of The Black Cat,Dark reign / Fear itself,Dark reign / Fear itself
E616/2730,Dark Avengers: Ares,Dark reign / Fear itself,Dark reign / Fear itself
E616/2731,Spider-Man: Official Index To The Marvel Universe,Dark reign / Fear itself,Dark reign / Fear itself
E616/2732,Uncanny X-Men: Official Index To The Marvel Universe,Dark reign / Fear itself,Dark reign / Fear itself
E616/2733,Iron Man: Official Index To The Marvel Universe,Dark reign / Fear itself,Dark reign / Fear itself
E616/2734,War Machine Vol. 2: Dark Reign,Dark reign / Fear itself,Dark reign / Fear itself
E616/2735,New Avengers Vol. 12: Powerloss,Dark reign / Fear itself,Dark reign / Fear itself
E616/2736,Deadpool Vol. 3: X Marks The Spot,Dark reign / Fear itself,Dark reign / Fear itself
E616/2737,Fantastic Four by Jonathan Hickman Vol. 1,Dark reign / Fear itself,Dark reign / Fear itself
E616/2738,Hulk Vol. 4: Hulk Vs. X-Force,Dark reign / Fear itself,Dark reign / Fear itself
E616/2739,Incredible Hulk Vol. 1: Son Of Banner,Dark reign / Fear itself,Dark reign / Fear itself
E616/2740,Spider-Man: Anti-Venom,Dark reign / Fear itself,Dark reign / Fear itself
E616/2741,Nomad: Girl Without A World,Dark reign / Fear itself,Dark reign / Fear itself
E616/2742,Dark Avengers Vol. 2: Molecule Man,Dark reign / Fear itself,Dark reign / Fear itself
E616/2743,Dark Wolverine Vol. 2: My Hero,Dark reign / Fear itself,Dark reign / Fear itself
E616/2744,Starr The Slayer: A Starr is Born,Dark reign / Fear itself,Dark reign / Fear itself
E616/2745,X-Men Legacy: Emplate,Dark reign / Fear itself,Dark reign / Fear itself
E616/2746,Spider-Man: The Gauntlet Book 1: Electro And Sandman,Dark reign / Fear itself,Dark reign / Fear itself
E616/2747,What If? Secret Invasion,Dark reign / Fear itself,Dark reign / Fear itself
E616/2748,Iron Man: The Ultimate Guide,Dark reign / Fear itself,Dark reign / Fear itself
E616/2749,Dark Reign: Hawkeye,Dark reign / Fear itself,Dark reign / Fear itself
E616/2750,Captain America Lives Omnibus,Dark reign / Fear itself,Dark reign / Fear itself
E616/2751,Captain America: Reborn,Dark reign / Fear itself,Dark reign / Fear itself
E616/2752,Spider-Girl: Who Killed Gwen Reilly?,Dark reign / Fear itself,Dark reign / Fear itself
E616/2753,Black Panther: Power,Dark reign / Fear itself,Dark reign / Fear itself
E616/2754,Ghost Rider by Jason Aaron Omnibus,Dark reign / Fear itself,Dark reign / Fear itself
E616/2755,Ghost Rider: Heaven’s On Fire,Dark reign / Fear itself,Dark reign / Fear itself
E616/2756,X-Babies: Stars Reborn,Dark reign / Fear itself,Dark reign / Fear itself
E616/2757,X-Men Forever Vol. 3: Come To Mother Russia,Dark reign / Fear itself,Dark reign / Fear itself
E616/2758,Iron Man And Philosophy: Facing The Stark Reality,Dark reign / Fear itself,Dark reign / Fear itself
E616/2759,Super Hero Squad: Get Yer Hero On,Dark reign / Fear itself,Dark reign / Fear itself
E616/2760,Marvels: Eyes Of The Camera,Dark reign / Fear itself,Dark reign / Fear itself
E616/2761,Spider-Man: The Real Clone Saga,Dark reign / Fear itself,Dark reign / Fear itself
E616/2762,Marvel Adventures Thor: Bringers Of The Storm,Dark reign / Fear itself,Dark reign / Fear itself
E616/2763,Marvel Super Hero Squad: Infinity Sword Quest,Dark reign / Fear itself,Dark reign / Fear itself
E616/2764,Wolverine: Weapon X Vol. 2: Insane In The Brain,Dark reign / Fear itself,Dark reign / Fear itself
E616/2765,Doctor Voodoo: Avenger Of The Supernatural,Dark reign / Fear itself,Dark reign / Fear itself
E616/2766,Strange: The Doctor Is Out,Dark reign / Fear itself,Dark reign / Fear itself
E616/2767,Iron Man Vs. Whiplash,Dark reign / Fear itself,Dark reign / Fear itself
E616/2768,Black Widow: Deadly Origin,Dark reign / Fear itself,Dark reign / Fear itself
E616/2769,Incredible Hercules: Assault on New Olympus,Dark reign / Fear itself,Dark reign / Fear itself
E616/2770,Ms. Marvel Vol. 9: Best You Can Be,Dark reign / Fear itself,Dark reign / Fear itself
E616/2771,X-Men: Psylocke,Dark reign / Fear itself,Dark reign / Fear itself
E616/2772,Fall Of The Hulks Vol. 1,Dark reign / Fear itself,Dark reign / Fear itself
E616/2773,Black Widow And The Marvel Girls,Dark reign / Fear itself,Dark reign / Fear itself
E616/2774,Iron Man: I Am Iron Man,Dark reign / Fear itself,Dark reign / Fear itself
E616/2775,Spider-Man: The Gauntlet Book 2: Rhino And Mysterio,Dark reign / Fear itself,Dark reign / Fear itself
E616/2776,Atlas: Marvel Boy,Dark reign / Fear itself,Dark reign / Fear itself
E616/2777,Uncanny X-Men: Nation X,Dark reign / Fear itself,Dark reign / Fear itself
E616/2778,X-Necrosha,Dark reign / Fear itself,Dark reign / Fear itself
E616/2779,New Mutants: Necrosha,Dark reign / Fear itself,Dark reign / Fear itself
E616/2780,Punisher MAX: Naked Kills,Dark reign / Fear itself,Dark reign / Fear itself
E616/2781,Vengeance Of Moon Knight Vol. 1: Shock And Awe,Dark reign / Fear itself,Dark reign / Fear itself
E616/2782,Spider-Woman: Agent Of S.W.O.R.D.,Dark reign / Fear itself,Dark reign / Fear itself
E616/2783,Spider-Woman: Agent Of S.W.O.R.D. w/DVD,Dark reign / Fear itself,Dark reign / Fear itself
E616/2784,Wolverine Origins: Seven The Hard Way,Dark reign / Fear itself,Dark reign / Fear itself
E616/2785,Dark X-Men,Dark reign / Fear itself,Dark reign / Fear itself
E616/2786,Invincible Iron Man Vol. 4: Stark Disassembled,Dark reign / Fear itself,Dark reign / Fear itself
E616/2787,PunisherMax: Kingpin,Dark reign / Fear itself,Dark reign / Fear itself
E616/2788,Realm Of Kings,Dark reign / Fear itself,Dark reign / Fear itself
E616/2789,S.W.O.R.D.: No Time To Breathe,Dark reign / Fear itself,Dark reign / Fear itself
E616/2790,Marvel Adventures Black Widow And The Avengers,Dark reign / Fear itself,Dark reign / Fear itself
E616/2791,Marvel Adventures Spider-Man Vol. 15: Peter Parker vs. The X-Men,Dark reign / Fear itself,Dark reign / Fear itself
E616/2792,Spider-Man Noir: Eyes Without A Face,Dark reign / Fear itself,Dark reign / Fear itself
E616/2793,X-Men Noir: Mark Of Cain,Dark reign / Fear itself,Dark reign / Fear itself
E616/2794,Cable Vol. 4: Homecoming,Dark reign / Fear itself,Dark reign / Fear itself
E616/2795,Incredible Hulk Vol. 2: Fall Of The Hulks,Dark reign / Fear itself,Dark reign / Fear itself
E616/2796,Hulk Vol. 5: Fall Of The Hulks,Dark reign / Fear itself,Dark reign / Fear itself
E616/2797,X-Factor: Invisible Woman Has Vanished,Dark reign / Fear itself,Dark reign / Fear itself
E616/2798,X-Men: Origins II,Dark reign / Fear itself,Dark reign / Fear itself
E616/2799,Siege,Dark reign / Fear itself,Dark reign / Fear itself
E616/2800,Siege: X-Men,Dark reign / Fear itself,Dark reign / Fear itself
E616/2801,X-Men Forever Vol. 4: Devil In A White Dress,Dark reign / Fear itself,Dark reign / Fear itself
E616/2802,Spider-Man: The Gauntlet Book 3: Vulture And Morbius,Dark reign / Fear itself,Dark reign / Fear itself
E616/2803,Deadpool Corps Prelude,Dark reign / Fear itself,Dark reign / Fear itself
E616/2804,Obsessed With Marvel,Dark reign / Fear itself,Dark reign / Fear itself
E616/2805,Thor: Latverian Prometheus,Dark reign / Fear itself,Dark reign / Fear itself
E616/2806,Nova: Realm Of Kings,Dark reign / Fear itself,Dark reign / Fear itself
E616/2807,Agents Of Atlas vs. X-Men And Avengers,Dark reign / Fear itself,Dark reign / Fear itself
E616/2808,Deadpool Team-Up Vol. 1,Dark reign / Fear itself,Dark reign / Fear itself
E616/2809,Guardians Of The Galaxy: Realm Of Kings,Dark reign / Fear itself,Dark reign / Fear itself
E616/2810,Siege: Thunderbolts,Dark reign / Fear itself,Dark reign / Fear itself
E616/2811,Mighty Avengers: Dark Reign,Dark reign / Fear itself,Dark reign / Fear itself
E616/2812,Mighty Avengers Vol. 7: Siege,Dark reign / Fear itself,Dark reign / Fear itself
E616/2813,Avengers: The Initiative Vol. 6: Siege,Dark reign / Fear itself,Dark reign / Fear itself
E616/2814,Spider-Man: Jackpot,Dark reign / Fear itself,Dark reign / Fear itself
E616/2815,New Avengers: Siege,Dark reign / Fear itself,Dark reign / Fear itself
E616/2816,Captain America: Two Americas,Dark reign / Fear itself,Dark reign / Fear itself
E616/2817,Fantastic Four by Jonathan Hickman Vol. 2,Dark reign / Fear itself,Dark reign / Fear itself
E616/2818,Fall Of The Hulks: Red Hulk,Dark reign / Fear itself,Dark reign / Fear itself
E616/2819,Deadpool Vol. 4: Monkey Business,Dark reign / Fear itself,Dark reign / Fear itself
E616/2820,Spider-Man: The Gauntlet Book 4: Juggernaut,Dark reign / Fear itself,Dark reign / Fear itself
E616/2821,Super Hero Squad: Infinity Sword Quest,Dark reign / Fear itself,Dark reign / Fear itself
E616/2822,Super Hero Squad: Super Stars,Dark reign / Fear itself,Dark reign / Fear itself
E616/2823,Siege: Battlefield,Dark reign / Fear itself,Dark reign / Fear itself
E616/2824,Fall Of The Hulks: The Savage She-Hulks,Dark reign / Fear itself,Dark reign / Fear itself
E616/2825,The Torch,Dark reign / Fear itself,Dark reign / Fear itself
E616/2826,Deathlok: The Demolisher,Dark reign / Fear itself,Dark reign / Fear itself
E616/2827,Secret Warriors Vol. 3: Wake The Beast,Dark reign / Fear itself,Dark reign / Fear itself
E616/2828,Siege: Embedded,Dark reign / Fear itself,Dark reign / Fear itself
E616/2829,Dark Avengers Omnibus,Dark reign / Fear itself,Dark reign / Fear itself
E616/2830,Dark Avengers: Siege,Dark reign / Fear itself,Dark reign / Fear itself
E616/2831,X-Men: Pixie Strikes Back,Dark reign / Fear itself,Dark reign / Fear itself
E616/2832,Siege: Thor,Dark reign / Fear itself,Dark reign / Fear itself
E616/2833,Fall Of The Hulks Vol. 2,Dark reign / Fear itself,Dark reign / Fear itself
E616/2834,Spider-Man: The Gauntlet Book 5: Lizard,Dark reign / Fear itself,Dark reign / Fear itself
E616/2835,Iron Man 2: Public Identity,Dark reign / Fear itself,Dark reign / Fear itself
E616/2836,X-Men Forever Vol. 5: Once More Into The Breech,Dark reign / Fear itself,Dark reign / Fear itself
E616/2837,The Marvel Art Of Joe Quesada,Dark reign / Fear itself,Dark reign / Fear itself
E616/2838,Women Of Marvel: Celebrating Seven Decades,Dark reign / Fear itself,Dark reign / Fear itself
E616/2839,Women Of Marvel: Celebrating Seven Decades Omnibus,Dark reign / Fear itself,Dark reign / Fear itself
E616/2840,Women Of Marvel: Celebrating Seven Decades Handbook,Dark reign / Fear itself,Dark reign / Fear itself
E616/2841,Daredevil: The Devil’s Hand,Dark reign / Fear itself,Dark reign / Fear itself
E616/2842,X-Men: Second Coming,Dark reign / Fear itself,Dark reign / Fear itself
E616/2843,X-Men: Second Coming – Revelations,Dark reign / Fear itself,Dark reign / Fear itself
E616/2844,X-Factor: Second Coming,Dark reign / Fear itself,Dark reign / Fear itself
E616/2845,Lockjaw And The Pet Avengers: Unleashed,Dark reign / Fear itself,Dark reign / Fear itself
E616/2846,Spider-Man: Fever,Dark reign / Fear itself,Dark reign / Fear itself
E616/2847,Heroic Age,Dark reign / Fear itself,Dark reign / Fear itself
E616/2848,Heralds,Dark reign / Fear itself,Dark reign / Fear itself
E616/2849,Death Of Dracula,Dark reign / Fear itself,Dark reign / Fear itself
E616/2850,Iron Man Noir,Dark reign / Fear itself,Dark reign / Fear itself
E616/2851,X-Factor Forever,Dark reign / Fear itself,Dark reign / Fear itself
E616/2852,Spider-Man: Peter Parker,Dark reign / Fear itself,Dark reign / Fear itself
E616/2853,Wolverine: The Reckoning,Dark reign / Fear itself,Dark reign / Fear itself
E616/2854,Girl Comics,Dark reign / Fear itself,Dark reign / Fear itself
E616/2855,Marvel Her-Oes,Dark reign / Fear itself,Dark reign / Fear itself
E616/2856,Marvel Adventures Spider-Man: Amazing,Dark reign / Fear itself,Dark reign / Fear itself
E616/2857,Marvel Adventures Avengers: Iron Man,Dark reign / Fear itself,Dark reign / Fear itself
E616/2858,Hulk: World War Hulks: Hulked Out Heroes,Dark reign / Fear itself,Dark reign / Fear itself
E616/2859,Invincible Iron Man Vol. 5: Stark Resilient Book 1,Dark reign / Fear itself,Dark reign / Fear itself
E616/2860,Thor And The Warriors Four,Dark reign / Fear itself,Dark reign / Fear itself
E616/2861,Vengeance Of Moon Knight Vol. 2,Dark reign / Fear itself,Dark reign / Fear itself
E616/2862,Marvel Zombies 5,Dark reign / Fear itself,Dark reign / Fear itself
E616/2863,Spider-Man: The Grim Hunt,Dark reign / Fear itself,Dark reign / Fear itself
E616/2864,Deadpool: Merc With A Mouth Vol. 1: Head Trip,Dark reign / Fear itself,Dark reign / Fear itself
E616/2865,Marvel Avengers: The Ultimate Character Guide,Dark reign / Fear itself,Dark reign / Fear itself
E616/2866,Astonishing X-Men Vol. 6: Exogenetic,Dark reign / Fear itself,Dark reign / Fear itself
E616/2867,Darkstar And The Winter Guard,Dark reign / Fear itself,Dark reign / Fear itself
E616/2868,Doomwar,Dark reign / Fear itself,Dark reign / Fear itself
E616/2869,Wolverine By Jason Aaron Omnibus Vol. 1,Dark reign / Fear itself,Dark reign / Fear itself
E616/2870,Wolverine: Weapon X Vol. 3: Tomorrow Dies Today,Dark reign / Fear itself,Dark reign / Fear itself
E616/2871,Incredible Hercules: The New Prince Of Power,Dark reign / Fear itself,Dark reign / Fear itself
E616/2872,Secret Warriors Vol. 4: Last Ride Of The Howling Commandos,Dark reign / Fear itself,Dark reign / Fear itself
E616/2873,Black Widow: In The Name Of The Rose,Dark reign / Fear itself,Dark reign / Fear itself
E616/2874,Age Of Heroes,Dark reign / Fear itself,Dark reign / Fear itself
E616/2875,Spider-Girl: The Last Stand,Dark reign / Fear itself,Dark reign / Fear itself
E616/2876,Spider-Man: The Osborn Identity,Dark reign / Fear itself,Dark reign / Fear itself
E616/2877,Thunderbolts: Cage,Dark reign / Fear itself,Dark reign / Fear itself
E616/2878,Fantastic Four by Jonathan Hickman Vol. 3,Dark reign / Fear itself,Dark reign / Fear itself
E616/2879,Deadpool Vol. 5: What Happened In Vegas,Dark reign / Fear itself,Dark reign / Fear itself
E616/2880,Incredible Hulk Vol. 3: World War Hulks,Dark reign / Fear itself,Dark reign / Fear itself
E616/2881,Hulk: World War Hulks,Dark reign / Fear itself,Dark reign / Fear itself
E616/2882,X-Men Forever 2 Vol. 1: Back In Action,Dark reign / Fear itself,Dark reign / Fear itself
E616/2883,Spider-Man: One Moment In Time,Dark reign / Fear itself,Dark reign / Fear itself
E616/2884,Spider-Man: Animal Magnetism,Dark reign / Fear itself,Dark reign / Fear itself
E616/2885,Punisher Vol. 3: Franken-Castle,Dark reign / Fear itself,Dark reign / Fear itself
E616/2886,Captain America: Forever Allies,Dark reign / Fear itself,Dark reign / Fear itself
E616/2887,Atlas: Return Of The Three Dimensional Man,Dark reign / Fear itself,Dark reign / Fear itself
E616/2888,Gorilla Man,Dark reign / Fear itself,Dark reign / Fear itself
E616/2889,Hit-Monkey,Dark reign / Fear itself,Dark reign / Fear itself
E616/2890,Deadpool Corps Vol. 1: Pool-Pocalypse Now,Dark reign / Fear itself,Dark reign / Fear itself
